,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
2270,2270,19,Male,Mechanical,1,6,1,1,0,3.0,39431.0,500.0
2271,2271,22,Male,Information Technology,1,8,1,0,1,3.0,56990.0,700.0
2272,2272,22,Male,Mechanical,0,8,0,0,1,2.0,44538.0,600.0
2273,2273,22,Female,Electronics And Communication,1,7,1,0,0,3.0,48655.0,600.0
2274,2274,20,Male,Electrical,0,8,0,1,1,2.0,45667.0,600.0
2275,2275,21,Male,Information Technology,1,8,1,0,1,3.0,59655.0,700.0
2276,2276,21,Male,Computer Science,0,6,0,0,0,2.0,27896.0,400.0
2277,2277,21,Male,Information Technology,0,6,0,0,0,2.0,34614.0,400.0
2278,2278,21,Male,Information Technology,0,8,0,0,1,2.0,47610.0,600.0
2279,2279,20,Female,Civil,1,6,0,1,0,3.0,33458.0,500.0
2280,2280,19,Male,Information Technology,0,7,0,0,0,2.0,34910.0,500.0
2281,2281,20,Female,Information Technology,0,6,0,0,0,2.0,23348.0,400.0
2282,2282,22,Male,Mechanical,1,8,1,0,1,3.0,60737.0,700.0
2283,2283,22,Female,Electrical,0,7,0,0,0,2.0,40445.0,500.0
2284,2284,21,Male,Information Technology,1,7,0,0,0,3.0,52506.0,600.0
2285,2285,19,Female,Electrical,1,7,0,0,1,3.0,46093.0,600.0
2286,2286,19,Female,Electronics And Communication,0,6,0,0,0,2.0,22344.0,400.0
2287,2287,19,Male,Information Technology,1,7,0,0,0,3.0,43906.0,600.0
2288,2288,20,Female,Computer Science,1,8,1,0,1,3.0,56250.0,700.0
2289,2289,20,Male,Information Technology,1,7,0,0,0,3.0,51926.0,600.0
2290,2290,22,Female,Electronics And Communication,1,7,0,0,0,3.0,43028.0,600.0
2291,2291,20,Male,Civil,0,7,0,0,0,2.0,41951.0,500.0
2292,2292,20,Male,Electronics And Communication,1,6,0,0,0,3.0,44654.0,500.0
2293,2293,21,Female,Information Technology,0,6,0,0,0,2.0,25182.0,400.0
2294,2294,21,Male,Information Technology,0,7,0,0,0,2.0,31417.0,500.0
2295,2295,20,Female,Electronics And Communication,0,7,0,0,1,2.0,41722.0,500.0
2296,2296,19,Male,Electrical,2,7,0,1,1,4.0,58966.0,700.0
2297,2297,21,Male,Information Technology,0,8,0,0,1,2.0,47357.0,600.0
2298,2298,21,Male,Computer Science,1,6,0,0,0,3.0,30745.0,500.0
2299,2299,20,Male,Civil,0,8,0,0,1,2.0,48503.0,600.0
2300,2300,22,Male,Civil,1,7,0,0,0,3.0,40845.0,600.0
2301,2301,20,Male,Information Technology,0,6,0,0,0,2.0,26943.0,400.0
2302,2302,19,Male,Electrical,0,6,0,0,0,2.0,27438.0,400.0
2303,2303,22,Male,Civil,0,7,0,0,0,2.0,43768.0,500.0
2304,2304,21,Male,Civil,0,7,0,0,0,2.0,41551.0,500.0
2305,2305,22,Male,Information Technology,0,7,0,0,0,2.0,39304.0,500.0
2306,2306,19,Male,Electrical,0,8,0,0,1,2.0,48483.0,600.0
2307,2307,21,Male,Information Technology,1,8,0,0,1,3.0,50876.0,700.0
2308,2308,21,Male,Electronics And Communication,1,7,0,1,1,3.0,44612.0,600.0
2309,2309,22,Female,Computer Science,2,8,1,0,1,4.0,74470.0,800.0
2310,2310,22,Male,Computer Science,0,8,0,0,1,2.0,40760.0,600.0
2311,2311,19,Male,Electrical,1,7,0,1,1,3.0,49468.0,600.0
2312,2312,20,Male,Computer Science,1,7,0,0,0,3.0,53202.0,600.0
2313,2313,20,Male,Electronics And Communication,1,6,0,0,0,3.0,37800.0,500.0
2314,2314,19,Male,Civil,1,8,0,0,1,3.0,52865.0,700.0
2315,2315,22,Male,Computer Science,0,6,0,0,0,2.0,20447.0,400.0
2316,2316,20,Male,Electronics And Communication,0,6,0,0,0,2.0,33229.0,400.0
2317,2317,22,Male,Mechanical,0,6,1,0,0,2.0,32468.0,400.0
2318,2318,21,Male,Information Technology,0,7,0,0,0,2.0,33503.0,500.0
2319,2319,21,Female,Electronics And Communication,0,7,0,0,0,2.0,44769.0,500.0
2320,2320,20,Male,Electronics And Communication,0,8,0,1,1,2.0,51123.0,600.0
2321,2321,20,Female,Electronics And Communication,2,8,0,0,1,4.0,63928.0,800.0
2322,2322,22,Female,Computer Science,1,7,1,0,0,3.0,43522.0,600.0
2323,2323,22,Female,Mechanical,1,6,1,0,0,3.0,31624.0,500.0
2324,2324,19,Male,Electronics And Communication,0,7,0,0,0,2.0,32671.0,500.0
2325,2325,22,Female,Electronics And Communication,0,8,0,0,1,2.0,52731.0,600.0
2326,2326,19,Male,Electrical,1,6,0,0,0,3.0,43049.0,500.0
2327,2327,20,Male,Computer Science,2,7,0,0,1,4.0,60668.0,700.0
2328,2328,19,Female,Computer Science,1,7,1,0,0,3.0,42374.0,600.0
2329,2329,21,Male,Mechanical,0,8,1,0,1,2.0,41207.0,600.0
2330,2330,22,Male,Computer Science,1,6,0,0,0,3.0,39512.0,500.0
2331,2331,19,Male,Mechanical,1,6,1,0,0,3.0,33526.0,500.0
2332,2332,20,Male,Electrical,0,6,0,0,0,2.0,26678.0,400.0
2333,2333,29,Female,Mechanical,1,8,1,0,1,3.0,56933.0,700.0
2334,2334,20,Male,Information Technology,1,6,0,0,0,3.0,31336.0,500.0
2335,2335,20,Male,Information Technology,0,6,0,0,0,2.0,23170.0,400.0
2336,2336,20,Male,Information Technology,1,6,0,0,0,3.0,41269.0,500.0
2337,2337,20,Male,Electronics And Communication,0,6,0,0,0,2.0,23363.0,400.0
2338,2338,22,Male,Civil,1,8,0,0,1,3.0,51292.0,700.0
2339,2339,19,Male,Computer Science,0,6,0,0,0,2.0,20088.0,400.0
2340,2340,20,Male,Electronics And Communication,1,6,0,0,0,3.0,35270.0,500.0
2341,2341,19,Male,Information Technology,0,7,0,0,0,2.0,31765.0,500.0
2342,2342,20,Male,Electrical,0,6,0,0,0,2.0,24736.0,400.0
2343,2343,19,Female,Computer Science,0,8,1,0,1,2.0,50426.0,600.0
2344,2344,20,Male,Information Technology,0,8,0,1,1,2.0,41931.0,600.0
2345,2345,19,Male,Information Technology,2,7,0,0,1,4.0,52257.0,700.0
2346,2346,22,Female,Civil,1,6,0,0,0,3.0,39572.0,500.0
2347,2347,22,Male,Civil,1,6,0,0,0,3.0,37515.0,500.0
2348,2348,19,Male,Electrical,0,8,0,0,1,2.0,46838.0,600.0
2349,2349,21,Male,Electrical,0,8,0,0,1,2.0,47950.0,600.0
2350,2350,22,Female,Information Technology,0,6,0,0,0,2.0,32692.0,400.0
2351,2351,20,Male,Electronics And Communication,1,7,0,0,0,3.0,54600.0,600.0
2352,2352,21,Male,Computer Science,2,7,0,0,1,4.0,50924.0,700.0
2353,2353,19,Male,Information Technology,2,8,0,0,1,4.0,60033.0,800.0
2354,2354,22,Female,Information Technology,1,7,0,0,0,3.0,53703.0,600.0
2355,2355,21,Male,Electronics And Communication,0,7,0,0,1,2.0,41969.0,500.0
2356,2356,19,Male,Information Technology,1,8,0,0,1,3.0,52267.0,700.0
2357,2357,21,Male,Computer Science,1,6,0,0,0,3.0,44103.0,500.0
2358,2358,21,Male,Electronics And Communication,1,8,0,1,1,3.0,57071.0,700.0
2359,2359,21,Male,Computer Science,0,7,0,1,0,2.0,39965.0,500.0
2360,2360,20,Male,Civil,0,7,1,0,0,2.0,36226.0,500.0
2361,2361,21,Female,Information Technology,0,8,0,0,1,2.0,52305.0,600.0
2362,2362,20,Male,Computer Science,0,6,0,0,0,2.0,33681.0,400.0
2363,2363,19,Female,Electrical,1,7,0,0,1,3.0,52715.0,600.0
2364,2364,22,Male,Civil,0,8,1,0,1,2.0,50171.0,600.0
2365,2365,19,Male,Computer Science,0,7,0,1,0,2.0,39810.0,500.0
2366,2366,20,Male,Computer Science,0,8,0,0,1,2.0,41022.0,600.0
2367,2367,20,Female,Mechanical,1,7,0,0,0,3.0,43819.0,600.0
2368,2368,22,Female,Computer Science,1,8,1,0,1,3.0,50364.0,700.0
2369,2369,22,Male,Information Technology,0,6,0,0,0,2.0,33410.0,400.0
2370,2370,19,Male,Computer Science,1,8,0,0,1,3.0,51873.0,700.0
2371,2371,20,Female,Electrical,3,6,0,1,0,5.0,55270.0,700.0
2372,2372,20,Male,Civil,0,8,1,0,1,2.0,52081.0,600.0
2373,2373,19,Male,Mechanical,1,7,1,0,0,3.0,50283.0,600.0
2374,2374,22,Male,Computer Science,1,6,0,0,0,3.0,32517.0,500.0
2375,2375,19,Male,Mechanical,1,8,1,0,1,3.0,58041.0,700.0
2376,2376,21,Male,Electrical,1,6,0,0,0,3.0,40355.0,500.0
2377,2377,21,Male,Mechanical,0,8,1,0,1,2.0,47615.0,600.0
2378,2378,20,Male,Computer Science,0,6,0,0,0,2.0,24907.0,400.0
2379,2379,20,Male,Mechanical,1,6,1,0,0,3.0,42879.0,500.0
2380,2380,20,Male,Computer Science,1,8,0,0,1,3.0,54060.0,700.0
2381,2381,20,Male,Mechanical,2,6,1,0,1,4.0,44501.0,600.0
2382,2382,20,Male,Computer Science,0,7,0,1,0,2.0,35924.0,500.0
2383,2383,20,Male,Computer Science,0,6,0,0,0,2.0,31626.0,400.0
2384,2384,20,Male,Computer Science,0,6,0,0,0,2.0,21954.0,400.0
2385,2385,21,Male,Computer Science,1,8,0,0,1,3.0,51837.0,700.0
2386,2386,20,Male,Electronics And Communication,1,6,1,1,0,3.0,36446.0,500.0
2387,2387,20,Female,Civil,1,7,0,0,0,3.0,53954.0,600.0
2388,2388,19,Male,Electronics And Communication,1,7,0,0,1,3.0,43838.0,600.0
2389,2389,19,Female,Electronics And Communication,0,8,0,0,1,2.0,49233.0,600.0
2390,2390,19,Male,Electronics And Communication,1,7,0,1,0,3.0,45265.0,600.0
2391,2391,21,Female,Information Technology,0,6,0,0,0,2.0,28485.0,400.0
2392,2392,22,Male,Electrical,1,7,1,1,0,3.0,48182.0,600.0
2393,2393,22,Male,Mechanical,1,6,1,0,0,3.0,41078.0,500.0
2394,2394,21,Male,Mechanical,0,6,1,1,0,2.0,30411.0,400.0
2395,2395,20,Male,Information Technology,0,7,0,1,0,2.0,34234.0,500.0
2396,2396,22,Male,Mechanical,1,7,1,0,0,3.0,46110.0,600.0
2397,2397,22,Male,Civil,0,8,1,0,1,2.0,42198.0,600.0
2398,2398,22,Female,Electronics And Communication,0,6,0,0,0,2.0,30096.0,400.0
2399,2399,19,Male,Mechanical,0,7,1,0,0,2.0,36020.0,500.0
2400,2400,22,Male,Electronics And Communication,1,6,0,0,0,3.0,37698.0,500.0
2401,2401,19,Male,Civil,0,6,0,0,0,2.0,21688.0,400.0
2402,2402,22,Male,Information Technology,2,8,0,0,1,4.0,63097.0,800.0
2403,2403,20,Male,Computer Science,1,8,0,0,1,3.0,56443.0,700.0
2404,2404,20,Male,Electronics And Communication,0,6,0,0,0,2.0,21322.0,400.0
2405,2405,19,Male,Civil,1,7,0,0,0,3.0,41659.0,600.0
2406,2406,22,Male,Information Technology,0,8,0,1,1,2.0,51052.0,600.0
2407,2407,21,Male,Electrical,1,8,0,0,1,3.0,54221.0,700.0
2408,2408,21,Male,Civil,0,7,0,1,0,2.0,39702.0,500.0
2409,2409,22,Male,Mechanical,0,6,1,1,0,2.0,23113.0,400.0
2410,2410,20,Male,Information Technology,0,8,0,0,1,2.0,42341.0,600.0
2411,2411,19,Female,Mechanical,1,6,1,0,0,3.0,36890.0,500.0
2412,2412,22,Female,Computer Science,2,7,1,0,0,4.0,50711.0,700.0
2413,2413,22,Male,Mechanical,0,6,1,0,0,2.0,25816.0,400.0
2414,2414,20,Male,Civil,0,6,0,0,0,2.0,28274.0,400.0
2415,2415,20,Male,Computer Science,1,7,0,0,0,3.0,43700.0,600.0
2416,2416,21,Male,Computer Science,2,6,0,0,1,4.0,41112.0,600.0
2417,2417,20,Male,Computer Science,0,7,0,0,0,2.0,32467.0,500.0
2418,2418,19,Male,Computer Science,1,8,0,0,1,3.0,56214.0,700.0
2419,2419,21,Male,Electrical,1,6,0,0,0,3.0,39835.0,500.0
2420,2420,22,Male,Mechanical,0,6,1,0,0,2.0,25226.0,400.0
2421,2421,21,Male,Electrical,0,7,1,0,0,2.0,36404.0,500.0
2422,2422,22,Male,Electronics And Communication,0,8,0,0,1,2.0,43753.0,600.0
2423,2423,21,Male,Electrical,0,7,0,0,0,2.0,35187.0,500.0
2424,2424,22,Male,Electronics And Communication,1,6,0,0,0,3.0,33471.0,500.0
2425,2425,20,Male,Mechanical,1,8,1,0,1,3.0,63342.0,700.0
2426,2426,21,Male,Computer Science,1,6,0,0,0,3.0,34791.0,500.0
2427,2427,20,Male,Civil,1,8,0,0,1,3.0,60231.0,700.0
2428,2428,22,Male,Civil,0,6,0,0,0,2.0,24662.0,400.0
2429,2429,21,Male,Computer Science,0,8,0,1,1,2.0,50883.0,600.0
2430,2430,21,Male,Civil,0,6,1,0,0,2.0,34318.0,400.0
2431,2431,19,Male,Computer Science,1,6,0,0,0,3.0,37968.0,500.0
2432,2432,22,Male,Civil,0,6,1,0,0,2.0,28877.0,400.0
2433,2433,19,Male,Civil,1,8,0,0,1,3.0,59259.0,700.0
2434,2434,21,Male,Computer Science,1,6,0,0,0,3.0,30437.0,500.0
2435,2435,20,Male,Computer Science,1,7,0,0,0,3.0,41500.0,600.0
2436,2436,19,Male,Electrical,0,8,0,1,1,2.0,41061.0,600.0
2437,2437,20,Male,Information Technology,1,8,0,0,1,3.0,56373.0,700.0
2438,2438,20,Male,Computer Science,1,6,0,0,0,3.0,31369.0,500.0
2439,2439,22,Male,Mechanical,0,8,0,0,1,2.0,48458.0,600.0
2440,2440,19,Male,Electronics And Communication,1,8,0,0,1,3.0,50793.0,700.0
2441,2441,19,Male,Civil,0,6,0,0,0,2.0,32477.0,400.0
2442,2442,19,Male,Civil,0,8,1,1,1,2.0,43970.0,600.0
2443,2443,20,Male,Mechanical,0,8,1,0,1,2.0,42018.0,600.0
2444,2444,19,Male,Electronics And Communication,0,8,0,0,1,2.0,40172.0,600.0
2445,2445,22,Male,Information Technology,0,6,0,0,0,2.0,27191.0,400.0
2446,2446,28,Male,Computer Science,0,6,0,0,1,2.0,29611.0,400.0
2447,2447,22,Male,Computer Science,1,7,0,0,0,3.0,54473.0,600.0
2448,2448,22,Male,Information Technology,0,6,0,0,0,2.0,24207.0,400.0
2449,2449,19,Male,Electronics And Communication,1,6,1,0,0,3.0,36286.0,500.0
2450,2450,19,Male,Computer Science,1,7,0,0,0,3.0,52418.0,600.0
2451,2451,21,Male,Computer Science,0,7,0,0,0,2.0,38806.0,500.0
2452,2452,22,Male,Mechanical,1,6,0,0,0,3.0,43091.0,500.0
2453,2453,20,Male,Electronics And Communication,1,7,0,0,0,3.0,46728.0,600.0
2454,2454,19,Male,Mechanical,0,8,1,0,1,2.0,53405.0,600.0
2455,2455,22,Male,Civil,0,7,0,0,0,2.0,43010.0,500.0
2456,2456,21,Male,Electrical,0,8,0,0,1,2.0,52318.0,600.0
2457,2457,20,Male,Mechanical,0,7,1,1,0,2.0,30650.0,500.0
2458,2458,19,Male,Mechanical,1,8,1,0,1,3.0,54178.0,700.0
2459,2459,21,Male,Information Technology,1,6,0,0,0,3.0,36603.0,500.0
2460,2460,19,Male,Mechanical,1,8,0,1,1,3.0,60449.0,700.0
2461,2461,19,Male,Computer Science,0,7,0,1,0,2.0,36604.0,500.0
2462,2462,22,Male,Civil,1,6,1,0,0,3.0,39795.0,500.0
2463,2463,19,Female,Computer Science,1,6,1,0,0,3.0,41001.0,500.0
2464,2464,22,Male,Information Technology,1,8,0,0,1,3.0,55726.0,700.0
2465,2465,19,Male,Electrical,2,8,0,1,1,4.0,60637.0,800.0
2466,2466,21,Female,Mechanical,1,6,1,1,0,3.0,35828.0,500.0
2467,2467,21,Male,Electrical,0,7,0,0,0,2.0,31978.0,500.0
2468,2468,20,Male,Electrical,0,8,0,1,1,2.0,43715.0,600.0
2469,2469,20,Male,Mechanical,1,8,1,0,1,3.0,54720.0,700.0
2470,2470,19,Male,Computer Science,2,6,0,0,1,4.0,51222.0,600.0
2471,2471,21,Male,Information Technology,0,6,0,1,0,2.0,27398.0,400.0
2472,2472,22,Male,Information Technology,1,7,0,0,0,3.0,53742.0,600.0
2473,2473,22,Male,Civil,1,8,0,0,1,3.0,58399.0,700.0
2474,2474,21,Male,Computer Science,1,7,0,0,0,3.0,53441.0,600.0
2475,2475,21,Male,Information Technology,0,7,0,0,0,2.0,32991.0,500.0
2476,2476,22,Female,Electronics And Communication,2,7,0,0,0,4.0,50663.0,700.0
2477,2477,21,Male,Electrical,1,7,0,1,1,3.0,43611.0,600.0
2478,2478,22,Male,Information Technology,0,6,0,1,0,2.0,32314.0,400.0
2479,2479,19,Male,Civil,0,6,1,0,0,2.0,29215.0,400.0
2480,2480,21,Male,Electronics And Communication,1,6,1,1,0,3.0,34347.0,500.0
2481,2481,19,Female,Computer Science,1,7,1,0,0,3.0,42098.0,600.0
2482,2482,21,Male,Computer Science,0,6,0,1,0,2.0,33529.0,400.0
2483,2483,20,Male,Information Technology,0,7,0,0,0,2.0,43569.0,500.0
2484,2484,20,Male,Electrical,0,7,1,0,0,2.0,42314.0,500.0
2485,2485,19,Male,Electronics And Communication,1,8,0,1,1,3.0,64244.0,700.0
2486,2486,19,Male,Computer Science,1,6,0,0,0,3.0,43765.0,500.0
2487,2487,21,Male,Civil,0,8,1,0,1,2.0,45867.0,600.0
2488,2488,22,Male,Electrical,3,7,0,0,0,5.0,67499.0,800.0
2489,2489,21,Male,Electronics And Communication,0,8,0,1,1,2.0,42979.0,600.0
2490,2490,22,Male,Computer Science,2,7,0,0,0,4.0,56244.0,700.0
2491,2491,22,Male,Electronics And Communication,1,6,0,0,0,3.0,32321.0,500.0
2492,2492,21,Male,Information Technology,0,6,0,0,0,2.0,27195.0,400.0
2493,2493,21,Male,Information Technology,0,6,0,0,0,2.0,25141.0,400.0
2494,2494,20,Male,Information Technology,0,6,0,0,0,2.0,33567.0,400.0
2495,2495,19,Male,Computer Science,0,6,0,1,0,2.0,20938.0,400.0
2496,2496,21,Female,Electronics And Communication,0,7,0,0,0,2.0,36125.0,500.0
2497,2497,22,Male,Information Technology,0,7,0,1,0,2.0,41097.0,500.0
2498,2498,21,Male,Computer Science,0,7,0,1,0,2.0,38010.0,500.0
2499,2499,22,Male,Computer Science,2,6,0,0,1,4.0,40906.0,600.0
2500,2500,20,Male,Information Technology,0,7,0,1,0,2.0,34632.0,500.0
2501,2501,21,Male,Mechanical,0,8,1,0,1,2.0,51176.0,600.0
2502,2502,21,Female,Electrical,1,7,0,0,1,3.0,50496.0,600.0
2503,2503,20,Male,Electrical,2,7,0,0,1,4.0,59755.0,700.0
2504,2504,21,Male,Civil,0,8,1,0,1,2.0,54989.0,600.0
2505,2505,21,Male,Mechanical,0,8,1,0,1,2.0,44745.0,600.0
2506,2506,21,Male,Electrical,0,7,0,0,0,2.0,32332.0,500.0
2507,2507,20,Male,Information Technology,0,8,0,1,1,2.0,54212.0,600.0
2508,2508,21,Male,Computer Science,0,7,0,0,0,2.0,42943.0,500.0
2509,2509,20,Female,Computer Science,2,6,1,0,1,4.0,40974.0,600.0
2510,2510,21,Male,Computer Science,1,6,0,0,0,3.0,34069.0,500.0
2511,2511,21,Female,Electrical,0,8,0,0,1,2.0,42027.0,600.0
2512,2512,21,Male,Computer Science,0,7,0,0,0,2.0,38659.0,500.0
2513,2513,21,Male,Civil,0,7,0,0,0,2.0,41934.0,500.0
2514,2514,20,Male,Civil,2,7,0,0,0,4.0,50489.0,700.0
2515,2515,20,Female,Information Technology,0,6,0,0,0,2.0,24765.0,400.0
2516,2516,21,Male,Electronics And Communication,1,6,1,1,0,3.0,41899.0,500.0
2517,2517,20,Male,Information Technology,0,8,0,0,1,2.0,53164.0,600.0
2518,2518,20,Male,Computer Science,1,8,0,0,1,3.0,57790.0,700.0
2519,2519,21,Male,Civil,0,8,0,1,1,2.0,45140.0,600.0
2520,2520,20,Male,Computer Science,2,6,0,0,1,4.0,50539.0,600.0
2521,2521,21,Female,Mechanical,1,8,1,0,1,3.0,64862.0,700.0
2522,2522,20,Male,Civil,0,8,0,1,1,2.0,46286.0,600.0
2523,2523,20,Male,Computer Science,1,7,0,0,0,3.0,41807.0,600.0
2524,2524,21,Male,Mechanical,0,6,1,0,0,2.0,30100.0,400.0
2525,2525,20,Male,Mechanical,0,7,1,0,0,2.0,33711.0,500.0
2526,2526,20,Male,Electronics And Communication,1,6,0,1,0,3.0,32861.0,500.0
2527,2527,20,Female,Computer Science,0,6,1,1,0,2.0,27826.0,400.0
2528,2528,20,Male,Mechanical,0,6,1,1,0,2.0,23272.0,400.0
2529,2529,20,Male,Computer Science,1,8,0,0,1,3.0,51780.0,700.0
2530,2530,20,Male,Civil,1,6,0,0,0,3.0,38653.0,500.0
2531,2531,20,Male,Computer Science,0,8,0,0,1,2.0,48469.0,600.0
2532,2532,20,Male,Electronics And Communication,1,6,0,0,0,3.0,38384.0,500.0
2533,2533,21,Female,Information Technology,0,7,0,0,0,2.0,41657.0,500.0
2534,2534,20,Male,Electrical,1,7,0,0,1,3.0,54412.0,600.0
2535,2535,21,Male,Mechanical,3,6,1,0,1,5.0,57393.0,700.0
2536,2536,20,Male,Computer Science,0,7,0,0,0,2.0,31689.0,500.0
2537,2537,21,Female,Electronics And Communication,1,8,0,0,1,3.0,61635.0,700.0
2538,2538,21,Male,Electronics And Communication,1,7,0,1,1,3.0,43036.0,600.0
2539,2539,21,Male,Mechanical,0,7,0,0,0,2.0,40112.0,500.0
2540,2540,21,Female,Electronics And Communication,1,8,0,0,1,3.0,61078.0,700.0
2541,2541,20,Male,Civil,1,8,0,0,1,3.0,56072.0,700.0
2542,2542,21,Male,Electronics And Communication,0,7,0,0,1,2.0,31202.0,500.0
2543,2543,20,Male,Civil,0,6,1,1,0,2.0,30195.0,400.0
2544,2544,21,Male,Information Technology,2,6,0,0,1,4.0,47007.0,600.0
2545,2545,20,Male,Information Technology,0,7,0,0,0,2.0,38392.0,500.0
2546,2546,20,Male,Electronics And Communication,0,6,0,0,0,2.0,33896.0,400.0
2547,2547,20,Male,Information Technology,0,6,0,0,0,2.0,33253.0,400.0
2548,2548,20,Male,Mechanical,1,6,1,0,0,3.0,44280.0,500.0
2549,2549,21,Male,Electronics And Communication,0,7,0,0,0,2.0,42277.0,500.0
2550,2550,20,Male,Mechanical,3,8,1,0,1,5.0,80408.0,900.0
2551,2551,20,Male,Mechanical,0,7,1,0,0,2.0,34908.0,500.0
2552,2552,21,Male,Civil,1,6,0,0,0,3.0,31196.0,500.0
2553,2553,20,Male,Information Technology,1,8,0,0,1,3.0,51914.0,700.0
2554,2554,21,Male,Computer Science,1,6,0,0,0,3.0,44140.0,500.0
2555,2555,21,Male,Computer Science,1,7,1,0,0,3.0,48678.0,600.0
2556,2556,21,Male,Computer Science,1,8,0,0,1,3.0,63783.0,700.0
2557,2557,20,Male,Mechanical,1,8,1,0,1,3.0,51583.0,700.0
2558,2558,20,Male,Information Technology,0,8,0,1,1,2.0,41656.0,600.0
2559,2559,20,Male,Computer Science,0,6,0,1,0,2.0,28467.0,400.0
2560,2560,21,Male,Mechanical,1,8,1,0,1,3.0,58109.0,700.0
2561,2561,20,Male,Civil,0,8,0,0,1,2.0,53517.0,600.0
2562,2562,20,Female,Electronics And Communication,0,6,0,0,0,2.0,25334.0,400.0
2563,2563,21,Male,Electrical,0,8,0,0,1,2.0,45579.0,600.0
2564,2564,21,Male,Mechanical,0,6,1,0,0,2.0,23101.0,400.0
2565,2565,21,Female,Computer Science,1,6,1,0,0,3.0,37736.0,500.0
2566,2566,20,Male,Information Technology,0,6,0,0,0,2.0,33327.0,400.0
2567,2567,21,Male,Civil,1,8,0,0,1,3.0,56101.0,700.0
2568,2568,20,Male,Mechanical,1,8,1,0,1,3.0,63362.0,700.0
2569,2569,21,Female,Electrical,1,8,0,0,1,3.0,56193.0,700.0
2570,2570,21,Male,Civil,0,7,0,0,0,2.0,36545.0,500.0
2571,2571,21,Male,Mechanical,0,7,1,0,0,2.0,33376.0,500.0
2572,2572,21,Male,Electronics And Communication,0,7,0,0,1,2.0,39933.0,500.0
2573,2573,20,Male,Computer Science,1,8,0,0,1,3.0,59386.0,700.0
2574,2574,21,Female,Information Technology,1,8,1,0,1,3.0,54597.0,700.0
2575,2575,20,Female,Information Technology,1,8,1,0,1,3.0,61813.0,700.0
2576,2576,20,Male,Mechanical,0,7,1,0,0,2.0,41169.0,500.0
2577,2577,20,Male,Information Technology,2,6,0,0,1,4.0,47689.0,600.0
2578,2578,21,Male,Computer Science,1,7,0,0,0,3.0,47611.0,600.0
2579,2579,21,Female,Mechanical,1,6,1,0,0,3.0,33740.0,500.0
2580,2580,21,Male,Computer Science,2,6,0,0,1,4.0,47609.0,600.0
2581,2581,20,Male,Information Technology,1,7,0,0,0,3.0,52675.0,600.0
2582,2582,20,Male,Civil,0,6,1,0,0,2.0,28828.0,400.0
2583,2583,21,Male,Mechanical,0,7,1,1,0,2.0,38651.0,500.0
2584,2584,21,Male,Computer Science,2,7,0,1,0,4.0,58649.0,700.0
2585,2585,20,Male,Information Technology,0,7,0,1,0,2.0,44550.0,500.0
2586,2586,20,Male,Civil,0,7,1,0,0,2.0,43705.0,500.0
2587,2587,21,Male,Electronics And Communication,0,7,0,0,1,2.0,38772.0,500.0
2588,2588,21,Female,Information Technology,1,8,1,0,1,3.0,56238.0,700.0
2589,2589,21,Male,Mechanical,0,6,1,0,0,2.0,29365.0,400.0
2590,2590,21,Female,Computer Science,1,8,1,0,1,3.0,57087.0,700.0
2591,2591,20,Female,Information Technology,0,7,0,0,0,2.0,33672.0,500.0
2592,2592,21,Male,Mechanical,1,7,1,0,0,3.0,46873.0,600.0
2593,2593,21,Male,Civil,0,8,0,0,1,2.0,48520.0,600.0
2594,2594,21,Male,Information Technology,0,7,0,0,0,2.0,41086.0,500.0
2595,2595,20,Male,Information Technology,1,7,0,1,0,3.0,51903.0,600.0
2596,2596,21,Male,Mechanical,0,6,0,1,0,2.0,22013.0,400.0
2597,2597,21,Male,Electrical,2,6,0,1,0,4.0,49649.0,600.0
2598,2598,21,Male,Electrical,0,7,0,0,0,2.0,36583.0,500.0
2599,2599,20,Male,Computer Science,1,7,1,0,0,3.0,43287.0,600.0
2600,2600,20,Female,Computer Science,0,7,1,0,0,2.0,37195.0,500.0
2601,2601,20,Male,Computer Science,1,8,0,0,1,3.0,58830.0,700.0
2602,2602,20,Male,Civil,0,7,0,1,0,2.0,32500.0,500.0
2603,2603,20,Male,Civil,2,9,0,0,1,5.0,84327.0,900.0
2604,2604,21,Female,Computer Science,1,9,1,0,1,4.0,66718.0,800.0
2605,2605,20,Male,Electrical,0,9,1,0,1,3.0,63419.0,700.0
2606,2606,20,Male,Civil,2,9,0,0,1,5.0,73522.0,900.0
2607,2607,20,Male,Information Technology,0,8,0,0,1,2.0,43929.0,600.0
2608,2608,21,Male,Computer Science,1,8,0,0,1,3.0,63345.0,700.0
2609,2609,21,Male,Information Technology,1,8,0,0,1,3.0,52922.0,700.0
2610,2610,20,Male,Electronics And Communication,0,7,0,0,1,2.0,40685.0,500.0
2611,2611,20,Male,Computer Science,1,9,0,0,1,4.0,68955.0,800.0
2612,2612,20,Male,Electrical,3,7,0,0,1,5.0,68835.0,800.0
2613,2613,21,Male,Civil,1,8,0,0,1,3.0,55405.0,700.0
2614,2614,21,Male,Mechanical,0,7,1,1,0,2.0,37374.0,500.0
2615,2615,21,Male,Electronics And Communication,2,7,1,1,1,4.0,50935.0,700.0
2616,2616,21,Female,Computer Science,1,7,1,0,0,3.0,49403.0,600.0
