,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
2236,2236,20,Male,Information Technology,1,6,0,1,0,3.0,32148.0,500.0
2237,2237,19,Female,Information Technology,1,6,0,0,0,3.0,30113.0,500.0
2238,2238,21,Male,Electrical,0,6,0,0,0,2.0,23342.0,400.0
2239,2239,21,Female,Mechanical,1,6,0,0,0,3.0,33616.0,500.0
2240,2240,22,Male,Mechanical,0,8,0,0,1,2.0,42074.0,600.0
2241,2241,21,Male,Computer Science,1,8,0,0,1,3.0,54217.0,700.0
2242,2242,19,Female,Electronics And Communication,1,8,0,1,1,3.0,52929.0,700.0
2243,2243,19,Male,Electronics And Communication,0,7,0,0,1,2.0,34141.0,500.0
2244,2244,21,Male,Electronics And Communication,0,8,0,0,1,2.0,44474.0,600.0
2245,2245,21,Male,Civil,1,6,0,0,0,3.0,30394.0,500.0
2246,2246,19,Male,Mechanical,1,8,1,1,1,3.0,50827.0,700.0
2247,2247,20,Male,Electronics And Communication,1,7,0,0,1,3.0,42496.0,600.0
2248,2248,19,Male,Mechanical,0,7,1,0,0,2.0,30776.0,500.0
2249,2249,19,Male,Civil,0,8,1,1,1,2.0,44079.0,600.0
2250,2250,19,Male,Mechanical,0,7,0,0,0,2.0,34598.0,500.0
2251,2251,19,Male,Information Technology,0,6,0,0,0,2.0,23981.0,400.0
2252,2252,19,Male,Electrical,2,7,0,0,1,4.0,53368.0,700.0
2253,2253,20,Female,Computer Science,0,7,1,0,0,2.0,34072.0,500.0
2254,2254,22,Female,Civil,1,6,0,0,0,3.0,33440.0,500.0
2255,2255,19,Male,Civil,1,6,0,0,1,3.0,34713.0,500.0
2256,2256,20,Male,Computer Science,1,7,0,0,1,3.0,40773.0,600.0
2257,2257,22,Male,Information Technology,1,6,0,0,1,3.0,30370.0,500.0
2258,2258,19,Male,Computer Science,0,7,0,1,1,2.0,32070.0,500.0
2259,2259,19,Female,Electrical,0,7,0,0,0,2.0,32101.0,500.0
2260,2260,22,Male,Computer Science,1,7,0,0,0,3.0,41037.0,600.0
2261,2261,21,Male,Civil,0,8,0,0,1,2.0,43364.0,600.0
2262,2262,20,Male,Civil,1,8,0,0,1,3.0,54233.0,700.0
2263,2263,21,Male,Electronics And Communication,2,8,0,0,1,4.0,62650.0,800.0
2264,2264,20,Female,Computer Science,0,6,1,1,0,2.0,23182.0,400.0
2265,2265,21,Male,Electrical,1,7,0,0,1,3.0,43513.0,600.0
2266,2266,22,Male,Computer Science,1,7,0,0,0,3.0,42261.0,600.0
2267,2267,22,Female,Information Technology,3,6,1,1,0,5.0,51810.0,700.0
2268,2268,20,Male,Computer Science,2,7,0,0,1,4.0,50246.0,700.0
2269,2269,20,Male,Computer Science,2,6,0,0,1,4.0,43149.0,600.0
2270,2270,19,Male,Mechanical,1,6,1,1,0,3.0,30330.0,500.0
2271,2271,22,Male,Information Technology,1,8,1,0,1,3.0,51717.0,700.0
2272,2272,22,Male,Mechanical,0,8,0,0,1,2.0,40276.0,600.0
2273,2273,22,Female,Electronics And Communication,1,7,1,0,0,3.0,42982.0,600.0
2274,2274,20,Male,Electrical,0,8,0,1,1,2.0,41218.0,600.0
2275,2275,21,Male,Information Technology,1,8,1,0,1,3.0,53923.0,700.0
2276,2276,21,Male,Computer Science,0,6,0,0,0,2.0,21466.0,400.0
2277,2277,21,Male,Information Technology,0,6,0,0,0,2.0,24410.0,400.0
2278,2278,21,Male,Information Technology,0,8,0,0,1,2.0,42991.0,600.0
2279,2279,20,Female,Civil,1,6,0,1,0,3.0,34555.0,500.0
2280,2280,19,Male,Information Technology,0,7,0,0,0,2.0,34962.0,500.0
2281,2281,20,Female,Information Technology,0,6,0,0,0,2.0,20330.0,400.0
2282,2282,22,Male,Mechanical,1,8,1,0,1,3.0,50581.0,700.0
2283,2283,22,Female,Electrical,0,7,0,0,0,2.0,33309.0,500.0
2284,2284,21,Male,Information Technology,1,7,0,0,0,3.0,43732.0,600.0
2285,2285,19,Female,Electrical,1,7,0,0,1,3.0,42605.0,600.0
2286,2286,19,Female,Electronics And Communication,0,6,0,0,0,2.0,21830.0,400.0
2287,2287,19,Male,Information Technology,1,7,0,0,0,3.0,43912.0,600.0
2288,2288,20,Female,Computer Science,1,8,1,0,1,3.0,54585.0,700.0
2289,2289,20,Male,Information Technology,1,7,0,0,0,3.0,41552.0,600.0
2290,2290,22,Female,Electronics And Communication,1,7,0,0,0,3.0,41685.0,600.0
2291,2291,20,Male,Civil,0,7,0,0,0,2.0,33546.0,500.0
2292,2292,20,Male,Electronics And Communication,1,6,0,0,0,3.0,30931.0,500.0
2293,2293,21,Female,Information Technology,0,6,0,0,0,2.0,20234.0,400.0
2294,2294,21,Male,Information Technology,0,7,0,0,0,2.0,30912.0,500.0
2295,2295,20,Female,Electronics And Communication,0,7,0,0,1,2.0,34965.0,500.0
2296,2296,19,Male,Electrical,2,7,0,1,1,4.0,51868.0,700.0
2297,2297,21,Male,Information Technology,0,8,0,0,1,2.0,42538.0,600.0
2298,2298,21,Male,Computer Science,1,6,0,0,0,3.0,34307.0,500.0
2299,2299,20,Male,Civil,0,8,0,0,1,2.0,41511.0,600.0
2300,2300,22,Male,Civil,1,7,0,0,0,3.0,41040.0,600.0
2301,2301,20,Male,Information Technology,0,6,0,0,0,2.0,23256.0,400.0
2302,2302,19,Male,Electrical,0,6,0,0,0,2.0,24601.0,400.0
2303,2303,22,Male,Civil,0,7,0,0,0,2.0,31979.0,500.0
2304,2304,21,Male,Civil,0,7,0,0,0,2.0,30150.0,500.0
2305,2305,22,Male,Information Technology,0,7,0,0,0,2.0,32045.0,500.0
2306,2306,19,Male,Electrical,0,8,0,0,1,2.0,44249.0,600.0
2307,2307,21,Male,Information Technology,1,8,0,0,1,3.0,52076.0,700.0
2308,2308,21,Male,Electronics And Communication,1,7,0,1,1,3.0,40127.0,600.0
2309,2309,22,Female,Computer Science,2,8,1,0,1,4.0,64029.0,800.0
2310,2310,22,Male,Computer Science,0,8,0,0,1,2.0,40173.0,600.0
2311,2311,19,Male,Electrical,1,7,0,1,1,3.0,41310.0,600.0
2312,2312,20,Male,Computer Science,1,7,0,0,0,3.0,43911.0,600.0
2313,2313,20,Male,Electronics And Communication,1,6,0,0,0,3.0,31206.0,500.0
2314,2314,19,Male,Civil,1,8,0,0,1,3.0,54647.0,700.0
2315,2315,22,Male,Computer Science,0,6,0,0,0,2.0,21149.0,400.0
2316,2316,20,Male,Electronics And Communication,0,6,0,0,0,2.0,23641.0,400.0
2317,2317,22,Male,Mechanical,0,6,1,0,0,2.0,24830.0,400.0
2318,2318,21,Male,Information Technology,0,7,0,0,0,2.0,34261.0,500.0
2319,2319,21,Female,Electronics And Communication,0,7,0,0,0,2.0,31172.0,500.0
2320,2320,20,Male,Electronics And Communication,0,8,0,1,1,2.0,41265.0,600.0
2321,2321,20,Female,Electronics And Communication,2,8,0,0,1,4.0,63794.0,800.0
2322,2322,22,Female,Computer Science,1,7,1,0,0,3.0,40370.0,600.0
2323,2323,22,Female,Mechanical,1,6,1,0,0,3.0,33218.0,500.0
2324,2324,19,Male,Electronics And Communication,0,7,0,0,0,2.0,34017.0,500.0
2325,2325,22,Female,Electronics And Communication,0,8,0,0,1,2.0,43059.0,600.0
2326,2326,19,Male,Electrical,1,6,0,0,0,3.0,30899.0,500.0
2327,2327,20,Male,Computer Science,2,7,0,0,1,4.0,51858.0,700.0
2328,2328,19,Female,Computer Science,1,7,1,0,0,3.0,43593.0,600.0
2329,2329,21,Male,Mechanical,0,8,1,0,1,2.0,43655.0,600.0
2330,2330,22,Male,Computer Science,1,6,0,0,0,3.0,30814.0,500.0
2331,2331,19,Male,Mechanical,1,6,1,0,0,3.0,31066.0,500.0
2332,2332,20,Male,Electrical,0,6,0,0,0,2.0,21370.0,400.0
2333,2333,29,Female,Mechanical,1,8,1,0,1,3.0,53484.0,700.0
2334,2334,20,Male,Information Technology,1,6,0,0,0,3.0,31235.0,500.0
2335,2335,20,Male,Information Technology,0,6,0,0,0,2.0,20468.0,400.0
2336,2336,20,Male,Information Technology,1,6,0,0,0,3.0,33263.0,500.0
2337,2337,20,Male,Electronics And Communication,0,6,0,0,0,2.0,22932.0,400.0
2338,2338,22,Male,Civil,1,8,0,0,1,3.0,51471.0,700.0
2339,2339,19,Male,Computer Science,0,6,0,0,0,2.0,24741.0,400.0
2340,2340,20,Male,Electronics And Communication,1,6,0,0,0,3.0,30784.0,500.0
2341,2341,19,Male,Information Technology,0,7,0,0,0,2.0,32345.0,500.0
2342,2342,20,Male,Electrical,0,6,0,0,0,2.0,24535.0,400.0
2343,2343,19,Female,Computer Science,0,8,1,0,1,2.0,43788.0,600.0
2344,2344,20,Male,Information Technology,0,8,0,1,1,2.0,44160.0,600.0
2345,2345,19,Male,Information Technology,2,7,0,0,1,4.0,50774.0,700.0
2346,2346,22,Female,Civil,1,6,0,0,0,3.0,33534.0,500.0
2347,2347,22,Male,Civil,1,6,0,0,0,3.0,33175.0,500.0
2348,2348,19,Male,Electrical,0,8,0,0,1,2.0,44342.0,600.0
2349,2349,21,Male,Electrical,0,8,0,0,1,2.0,44589.0,600.0
2350,2350,22,Female,Information Technology,0,6,0,0,0,2.0,23941.0,400.0
2351,2351,20,Male,Electronics And Communication,1,7,0,0,0,3.0,43484.0,600.0
2352,2352,21,Male,Computer Science,2,7,0,0,1,4.0,51497.0,700.0
2353,2353,19,Male,Information Technology,2,8,0,0,1,4.0,60914.0,800.0
2354,2354,22,Female,Information Technology,1,7,0,0,0,3.0,44975.0,600.0
2355,2355,21,Male,Electronics And Communication,0,7,0,0,1,2.0,32840.0,500.0
2356,2356,19,Male,Information Technology,1,8,0,0,1,3.0,52544.0,700.0
2357,2357,21,Male,Computer Science,1,6,0,0,0,3.0,32529.0,500.0
2358,2358,21,Male,Electronics And Communication,1,8,0,1,1,3.0,54522.0,700.0
2359,2359,21,Male,Computer Science,0,7,0,1,0,2.0,30823.0,500.0
2360,2360,20,Male,Civil,0,7,1,0,0,2.0,32487.0,500.0
2361,2361,21,Female,Information Technology,0,8,0,0,1,2.0,40744.0,600.0
2362,2362,20,Male,Computer Science,0,6,0,0,0,2.0,21217.0,400.0
2363,2363,19,Female,Electrical,1,7,0,0,1,3.0,43382.0,600.0
2364,2364,22,Male,Civil,0,8,1,0,1,2.0,40607.0,600.0
2365,2365,19,Male,Computer Science,0,7,0,1,0,2.0,33042.0,500.0
2366,2366,20,Male,Computer Science,0,8,0,0,1,2.0,42027.0,600.0
2367,2367,20,Female,Mechanical,1,7,0,0,0,3.0,41297.0,600.0
2368,2368,22,Female,Computer Science,1,8,1,0,1,3.0,53279.0,700.0
2369,2369,22,Male,Information Technology,0,6,0,0,0,2.0,20502.0,400.0
2370,2370,19,Male,Computer Science,1,8,0,0,1,3.0,50409.0,700.0
2371,2371,20,Female,Electrical,3,6,0,1,0,5.0,51060.0,700.0
2372,2372,20,Male,Civil,0,8,1,0,1,2.0,44123.0,600.0
2373,2373,19,Male,Mechanical,1,7,1,0,0,3.0,43288.0,600.0
2374,2374,22,Male,Computer Science,1,6,0,0,0,3.0,34809.0,500.0
2375,2375,19,Male,Mechanical,1,8,1,0,1,3.0,50113.0,700.0
2376,2376,21,Male,Electrical,1,6,0,0,0,3.0,30544.0,500.0
2377,2377,21,Male,Mechanical,0,8,1,0,1,2.0,42124.0,600.0
2378,2378,20,Male,Computer Science,0,6,0,0,0,2.0,23598.0,400.0
2379,2379,20,Male,Mechanical,1,6,1,0,0,3.0,34243.0,500.0
2380,2380,20,Male,Computer Science,1,8,0,0,1,3.0,51755.0,700.0
2381,2381,20,Male,Mechanical,2,6,1,0,1,4.0,40777.0,600.0
2382,2382,20,Male,Computer Science,0,7,0,1,0,2.0,32663.0,500.0
2383,2383,20,Male,Computer Science,0,6,0,0,0,2.0,22492.0,400.0
2384,2384,20,Male,Computer Science,0,6,0,0,0,2.0,21406.0,400.0
2385,2385,21,Male,Computer Science,1,8,0,0,1,3.0,51051.0,700.0
2386,2386,20,Male,Electronics And Communication,1,6,1,1,0,3.0,32489.0,500.0
2387,2387,20,Female,Civil,1,7,0,0,0,3.0,41063.0,600.0
2388,2388,19,Male,Electronics And Communication,1,7,0,0,1,3.0,40494.0,600.0
2389,2389,19,Female,Electronics And Communication,0,8,0,0,1,2.0,43784.0,600.0
2390,2390,19,Male,Electronics And Communication,1,7,0,1,0,3.0,41684.0,600.0
2391,2391,21,Female,Information Technology,0,6,0,0,0,2.0,23778.0,400.0
2392,2392,22,Male,Electrical,1,7,1,1,0,3.0,42140.0,600.0
2393,2393,22,Male,Mechanical,1,6,1,0,0,3.0,32238.0,500.0
2394,2394,21,Male,Mechanical,0,6,1,1,0,2.0,20993.0,400.0
2395,2395,20,Male,Information Technology,0,7,0,1,0,2.0,34727.0,500.0
2396,2396,22,Male,Mechanical,1,7,1,0,0,3.0,42543.0,600.0
2397,2397,22,Male,Civil,0,8,1,0,1,2.0,43265.0,600.0
2398,2398,22,Female,Electronics And Communication,0,6,0,0,0,2.0,21912.0,400.0
2399,2399,19,Male,Mechanical,0,7,1,0,0,2.0,32977.0,500.0
2400,2400,22,Male,Electronics And Communication,1,6,0,0,0,3.0,31369.0,500.0
2401,2401,19,Male,Civil,0,6,0,0,0,2.0,23096.0,400.0
2402,2402,22,Male,Information Technology,2,8,0,0,1,4.0,63184.0,800.0
2403,2403,20,Male,Computer Science,1,8,0,0,1,3.0,50688.0,700.0
2404,2404,20,Male,Electronics And Communication,0,6,0,0,0,2.0,23701.0,400.0
2405,2405,19,Male,Civil,1,7,0,0,0,3.0,43787.0,600.0
2406,2406,22,Male,Information Technology,0,8,0,1,1,2.0,41410.0,600.0
2407,2407,21,Male,Electrical,1,8,0,0,1,3.0,53032.0,700.0
2408,2408,21,Male,Civil,0,7,0,1,0,2.0,34867.0,500.0
2409,2409,22,Male,Mechanical,0,6,1,1,0,2.0,22102.0,400.0
2410,2410,20,Male,Information Technology,0,8,0,0,1,2.0,41045.0,600.0
2411,2411,19,Female,Mechanical,1,6,1,0,0,3.0,32369.0,500.0
2412,2412,22,Female,Computer Science,2,7,1,0,0,4.0,52291.0,700.0
2413,2413,22,Male,Mechanical,0,6,1,0,0,2.0,22661.0,400.0
2414,2414,20,Male,Civil,0,6,0,0,0,2.0,20744.0,400.0
2415,2415,20,Male,Computer Science,1,7,0,0,0,3.0,40895.0,600.0
2416,2416,21,Male,Computer Science,2,6,0,0,1,4.0,42224.0,600.0
2417,2417,20,Male,Computer Science,0,7,0,0,0,2.0,30015.0,500.0
2418,2418,19,Male,Computer Science,1,8,0,0,1,3.0,50079.0,700.0
2419,2419,21,Male,Electrical,1,6,0,0,0,3.0,31775.0,500.0
2420,2420,22,Male,Mechanical,0,6,1,0,0,2.0,23556.0,400.0
2421,2421,21,Male,Electrical,0,7,1,0,0,2.0,32657.0,500.0
2422,2422,22,Male,Electronics And Communication,0,8,0,0,1,2.0,42215.0,600.0
2423,2423,21,Male,Electrical,0,7,0,0,0,2.0,32926.0,500.0
2424,2424,22,Male,Electronics And Communication,1,6,0,0,0,3.0,34353.0,500.0
2425,2425,20,Male,Mechanical,1,8,1,0,1,3.0,53680.0,700.0
2426,2426,21,Male,Computer Science,1,6,0,0,0,3.0,32892.0,500.0
2427,2427,20,Male,Civil,1,8,0,0,1,3.0,53504.0,700.0
2428,2428,22,Male,Civil,0,6,0,0,0,2.0,24432.0,400.0
2429,2429,21,Male,Computer Science,0,8,0,1,1,2.0,44246.0,600.0
2430,2430,21,Male,Civil,0,6,1,0,0,2.0,22032.0,400.0
2431,2431,19,Male,Computer Science,1,6,0,0,0,3.0,30288.0,500.0
2432,2432,22,Male,Civil,0,6,1,0,0,2.0,20271.0,400.0
2433,2433,19,Male,Civil,1,8,0,0,1,3.0,51027.0,700.0
2434,2434,21,Male,Computer Science,1,6,0,0,0,3.0,33411.0,500.0
2435,2435,20,Male,Computer Science,1,7,0,0,0,3.0,41087.0,600.0
2436,2436,19,Male,Electrical,0,8,0,1,1,2.0,40248.0,600.0
2437,2437,20,Male,Information Technology,1,8,0,0,1,3.0,54036.0,700.0
2438,2438,20,Male,Computer Science,1,6,0,0,0,3.0,34896.0,500.0
2439,2439,22,Male,Mechanical,0,8,0,0,1,2.0,44741.0,600.0
2440,2440,19,Male,Electronics And Communication,1,8,0,0,1,3.0,50848.0,700.0
2441,2441,19,Male,Civil,0,6,0,0,0,2.0,22135.0,400.0
2442,2442,19,Male,Civil,0,8,1,1,1,2.0,43990.0,600.0
2443,2443,20,Male,Mechanical,0,8,1,0,1,2.0,42234.0,600.0
2444,2444,19,Male,Electronics And Communication,0,8,0,0,1,2.0,41396.0,600.0
2445,2445,22,Male,Information Technology,0,6,0,0,0,2.0,20578.0,400.0
2446,2446,28,Male,Computer Science,0,6,0,0,1,2.0,22742.0,400.0
2447,2447,22,Male,Computer Science,1,7,0,0,0,3.0,44716.0,600.0
2448,2448,22,Male,Information Technology,0,6,0,0,0,2.0,24707.0,400.0
2449,2449,19,Male,Electronics And Communication,1,6,1,0,0,3.0,32545.0,500.0
2450,2450,19,Male,Computer Science,1,7,0,0,0,3.0,43502.0,600.0
2451,2451,21,Male,Computer Science,0,7,0,0,0,2.0,34508.0,500.0
2452,2452,22,Male,Mechanical,1,6,0,0,0,3.0,30822.0,500.0
2453,2453,20,Male,Electronics And Communication,1,7,0,0,0,3.0,41189.0,600.0
2454,2454,19,Male,Mechanical,0,8,1,0,1,2.0,43367.0,600.0
2455,2455,22,Male,Civil,0,7,0,0,0,2.0,31470.0,500.0
2456,2456,21,Male,Electrical,0,8,0,0,1,2.0,41268.0,600.0
2457,2457,20,Male,Mechanical,0,7,1,1,0,2.0,34887.0,500.0
2458,2458,19,Male,Mechanical,1,8,1,0,1,3.0,50727.0,700.0
2459,2459,21,Male,Information Technology,1,6,0,0,0,3.0,32133.0,500.0
2460,2460,19,Male,Mechanical,1,8,0,1,1,3.0,52178.0,700.0
2461,2461,19,Male,Computer Science,0,7,0,1,0,2.0,34288.0,500.0
2462,2462,22,Male,Civil,1,6,1,0,0,3.0,33731.0,500.0
2463,2463,19,Female,Computer Science,1,6,1,0,0,3.0,33909.0,500.0
2464,2464,22,Male,Information Technology,1,8,0,0,1,3.0,54091.0,700.0
2465,2465,19,Male,Electrical,2,8,0,1,1,4.0,63379.0,800.0
2466,2466,21,Female,Mechanical,1,6,1,1,0,3.0,31945.0,500.0
2467,2467,21,Male,Electrical,0,7,0,0,0,2.0,30913.0,500.0
2468,2468,20,Male,Electrical,0,8,0,1,1,2.0,42562.0,600.0
2469,2469,20,Male,Mechanical,1,8,1,0,1,3.0,52590.0,700.0
2470,2470,19,Male,Computer Science,2,6,0,0,1,4.0,42253.0,600.0
2471,2471,21,Male,Information Technology,0,6,0,1,0,2.0,21860.0,400.0
2472,2472,22,Male,Information Technology,1,7,0,0,0,3.0,41925.0,600.0
2473,2473,22,Male,Civil,1,8,0,0,1,3.0,54974.0,700.0
2474,2474,21,Male,Computer Science,1,7,0,0,0,3.0,44243.0,600.0
2475,2475,21,Male,Information Technology,0,7,0,0,0,2.0,30604.0,500.0
2476,2476,22,Female,Electronics And Communication,2,7,0,0,0,4.0,50845.0,700.0
2477,2477,21,Male,Electrical,1,7,0,1,1,3.0,43723.0,600.0
2478,2478,22,Male,Information Technology,0,6,0,1,0,2.0,20400.0,400.0
2479,2479,19,Male,Civil,0,6,1,0,0,2.0,20573.0,400.0
2480,2480,21,Male,Electronics And Communication,1,6,1,1,0,3.0,30105.0,500.0
2481,2481,19,Female,Computer Science,1,7,1,0,0,3.0,43915.0,600.0
2482,2482,21,Male,Computer Science,0,6,0,1,0,2.0,24731.0,400.0
2483,2483,20,Male,Information Technology,0,7,0,0,0,2.0,33819.0,500.0
2484,2484,20,Male,Electrical,0,7,1,0,0,2.0,34949.0,500.0
2485,2485,19,Male,Electronics And Communication,1,8,0,1,1,3.0,50478.0,700.0
2486,2486,19,Male,Computer Science,1,6,0,0,0,3.0,33815.0,500.0
2487,2487,21,Male,Civil,0,8,1,0,1,2.0,44193.0,600.0
2488,2488,22,Male,Electrical,3,7,0,0,0,5.0,60265.0,800.0
2489,2489,21,Male,Electronics And Communication,0,8,0,1,1,2.0,41330.0,600.0
2490,2490,22,Male,Computer Science,2,7,0,0,0,4.0,51989.0,700.0
2491,2491,22,Male,Electronics And Communication,1,6,0,0,0,3.0,34796.0,500.0
2492,2492,21,Male,Information Technology,0,6,0,0,0,2.0,22641.0,400.0
2493,2493,21,Male,Information Technology,0,6,0,0,0,2.0,24041.0,400.0
2494,2494,20,Male,Information Technology,0,6,0,0,0,2.0,21065.0,400.0
2495,2495,19,Male,Computer Science,0,6,0,1,0,2.0,22242.0,400.0
2496,2496,21,Female,Electronics And Communication,0,7,0,0,0,2.0,31770.0,500.0
2497,2497,22,Male,Information Technology,0,7,0,1,0,2.0,33176.0,500.0
2498,2498,21,Male,Computer Science,0,7,0,1,0,2.0,34884.0,500.0
2499,2499,22,Male,Computer Science,2,6,0,0,1,4.0,44296.0,600.0
2500,2500,20,Male,Information Technology,0,7,0,1,0,2.0,30800.0,500.0
2501,2501,21,Male,Mechanical,0,8,1,0,1,2.0,44442.0,600.0
2502,2502,21,Female,Electrical,1,7,0,0,1,3.0,44725.0,600.0
2503,2503,20,Male,Electrical,2,7,0,0,1,4.0,54465.0,700.0
2504,2504,21,Male,Civil,0,8,1,0,1,2.0,43125.0,600.0
2505,2505,21,Male,Mechanical,0,8,1,0,1,2.0,43431.0,600.0
2506,2506,21,Male,Electrical,0,7,0,0,0,2.0,33259.0,500.0
2507,2507,20,Male,Information Technology,0,8,0,1,1,2.0,42408.0,600.0
2508,2508,21,Male,Computer Science,0,7,0,0,0,2.0,30563.0,500.0
2509,2509,20,Female,Computer Science,2,6,1,0,1,4.0,43301.0,600.0
2510,2510,21,Male,Computer Science,1,6,0,0,0,3.0,30538.0,500.0
2511,2511,21,Female,Electrical,0,8,0,0,1,2.0,41526.0,600.0
2512,2512,21,Male,Computer Science,0,7,0,0,0,2.0,34107.0,500.0
2513,2513,21,Male,Civil,0,7,0,0,0,2.0,31312.0,500.0
2514,2514,20,Male,Civil,2,7,0,0,0,4.0,54112.0,700.0
2515,2515,20,Female,Information Technology,0,6,0,0,0,2.0,20277.0,400.0
2516,2516,21,Male,Electronics And Communication,1,6,1,1,0,3.0,31903.0,500.0
2517,2517,20,Male,Information Technology,0,8,0,0,1,2.0,44942.0,600.0
2518,2518,20,Male,Computer Science,1,8,0,0,1,3.0,51189.0,700.0
2519,2519,21,Male,Civil,0,8,0,1,1,2.0,43611.0,600.0
2520,2520,20,Male,Computer Science,2,6,0,0,1,4.0,40484.0,600.0
2521,2521,21,Female,Mechanical,1,8,1,0,1,3.0,51361.0,700.0
2522,2522,20,Male,Civil,0,8,0,1,1,2.0,44906.0,600.0
2523,2523,20,Male,Computer Science,1,7,0,0,0,3.0,42985.0,600.0
2524,2524,21,Male,Mechanical,0,6,1,0,0,2.0,23658.0,400.0
2525,2525,20,Male,Mechanical,0,7,1,0,0,2.0,33329.0,500.0
2526,2526,20,Male,Electronics And Communication,1,6,0,1,0,3.0,32750.0,500.0
2527,2527,20,Female,Computer Science,0,6,1,1,0,2.0,23446.0,400.0
2528,2528,20,Male,Mechanical,0,6,1,1,0,2.0,21662.0,400.0
2529,2529,20,Male,Computer Science,1,8,0,0,1,3.0,54019.0,700.0
2530,2530,20,Male,Civil,1,6,0,0,0,3.0,33826.0,500.0
2531,2531,20,Male,Computer Science,0,8,0,0,1,2.0,43574.0,600.0
2532,2532,20,Male,Electronics And Communication,1,6,0,0,0,3.0,32297.0,500.0
2533,2533,21,Female,Information Technology,0,7,0,0,0,2.0,32548.0,500.0
2534,2534,20,Male,Electrical,1,7,0,0,1,3.0,43166.0,600.0
2535,2535,21,Male,Mechanical,3,6,1,0,1,5.0,52678.0,700.0
2536,2536,20,Male,Computer Science,0,7,0,0,0,2.0,34461.0,500.0
2537,2537,21,Female,Electronics And Communication,1,8,0,0,1,3.0,54012.0,700.0
2538,2538,21,Male,Electronics And Communication,1,7,0,1,1,3.0,43468.0,600.0
2539,2539,21,Male,Mechanical,0,7,0,0,0,2.0,31382.0,500.0
2540,2540,21,Female,Electronics And Communication,1,8,0,0,1,3.0,54952.0,700.0
2541,2541,20,Male,Civil,1,8,0,0,1,3.0,52255.0,700.0
2542,2542,21,Male,Electronics And Communication,0,7,0,0,1,2.0,34712.0,500.0
2543,2543,20,Male,Civil,0,6,1,1,0,2.0,20683.0,400.0
2544,2544,21,Male,Information Technology,2,6,0,0,1,4.0,42441.0,600.0
2545,2545,20,Male,Information Technology,0,7,0,0,0,2.0,30218.0,500.0
2546,2546,20,Male,Electronics And Communication,0,6,0,0,0,2.0,22851.0,400.0
2547,2547,20,Male,Information Technology,0,6,0,0,0,2.0,22320.0,400.0
2548,2548,20,Male,Mechanical,1,6,1,0,0,3.0,34839.0,500.0
2549,2549,21,Male,Electronics And Communication,0,7,0,0,0,2.0,33562.0,500.0
2550,2550,20,Male,Mechanical,3,8,1,0,1,5.0,73540.0,900.0
2551,2551,20,Male,Mechanical,0,7,1,0,0,2.0,31538.0,500.0
2552,2552,21,Male,Civil,1,6,0,0,0,3.0,34409.0,500.0
2553,2553,20,Male,Information Technology,1,8,0,0,1,3.0,54410.0,700.0
2554,2554,21,Male,Computer Science,1,6,0,0,0,3.0,30007.0,500.0
2555,2555,21,Male,Computer Science,1,7,1,0,0,3.0,44773.0,600.0
2556,2556,21,Male,Computer Science,1,8,0,0,1,3.0,53333.0,700.0
2557,2557,20,Male,Mechanical,1,8,1,0,1,3.0,52184.0,700.0
2558,2558,20,Male,Information Technology,0,8,0,1,1,2.0,43861.0,600.0
2559,2559,20,Male,Computer Science,0,6,0,1,0,2.0,24593.0,400.0
2560,2560,21,Male,Mechanical,1,8,1,0,1,3.0,54543.0,700.0
2561,2561,20,Male,Civil,0,8,0,0,1,2.0,42944.0,600.0
2562,2562,20,Female,Electronics And Communication,0,6,0,0,0,2.0,22339.0,400.0
2563,2563,21,Male,Electrical,0,8,0,0,1,2.0,42441.0,600.0
2564,2564,21,Male,Mechanical,0,6,1,0,0,2.0,20591.0,400.0
2565,2565,21,Female,Computer Science,1,6,1,0,0,3.0,33021.0,500.0
2566,2566,20,Male,Information Technology,0,6,0,0,0,2.0,23319.0,400.0
2567,2567,21,Male,Civil,1,8,0,0,1,3.0,53585.0,700.0
2568,2568,20,Male,Mechanical,1,8,1,0,1,3.0,52284.0,700.0
2569,2569,21,Female,Electrical,1,8,0,0,1,3.0,50350.0,700.0
2570,2570,21,Male,Civil,0,7,0,0,0,2.0,33031.0,500.0
2571,2571,21,Male,Mechanical,0,7,1,0,0,2.0,30415.0,500.0
2572,2572,21,Male,Electronics And Communication,0,7,0,0,1,2.0,32278.0,500.0
2573,2573,20,Male,Computer Science,1,8,0,0,1,3.0,54556.0,700.0
2574,2574,21,Female,Information Technology,1,8,1,0,1,3.0,52984.0,700.0
2575,2575,20,Female,Information Technology,1,8,1,0,1,3.0,51239.0,700.0
2576,2576,20,Male,Mechanical,0,7,1,0,0,2.0,34293.0,500.0
2577,2577,20,Male,Information Technology,2,6,0,0,1,4.0,42349.0,600.0
2578,2578,21,Male,Computer Science,1,7,0,0,0,3.0,42978.0,600.0
2579,2579,21,Female,Mechanical,1,6,1,0,0,3.0,33695.0,500.0
2580,2580,21,Male,Computer Science,2,6,0,0,1,4.0,44326.0,600.0
2581,2581,20,Male,Information Technology,1,7,0,0,0,3.0,41500.0,600.0
2582,2582,20,Male,Civil,0,6,1,0,0,2.0,23048.0,400.0
